City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
209,Mehamn,71.0357,27.8492,14.25,85,97,12.33,NO,2021-01-13 00:01:04
210,Pevek,69.7008,170.3133,-28.03,87,100,0.89,RU,2021-01-13 00:01:05
211,College,64.8569,-147.8028,14.0,78,75,3.44,US,2021-01-12 23:58:02
212,Aripuana,-9.1667,-60.6333,77.52,83,50,3.22,BR,2021-01-13 00:01:05
213,New Norfolk,-42.7826,147.0587,75.0,42,15,1.99,AU,2021-01-13 00:01:05
214,Santo Tomas,14.1079,121.1414,78.01,78,20,2.3,PH,2021-01-13 00:01:05
215,Kavieng,-2.5744,150.7967,84.97,71,35,15.57,PG,2021-01-13 00:01:06
216,Lander,42.833,-108.7307,30.2,59,1,5.75,US,2021-01-13 00:01:06
217,Zhigansk,66.7697,123.3711,-39.73,79,100,13.15,RU,2021-01-13 00:01:06
218,Antalaha,-14.9003,50.2788,75.13,91,11,4.09,MG,2021-01-13 00:01:06
219,Sao Filipe,14.8961,-24.4956,71.01,73,10,13.13,CV,2021-01-13 00:01:06
220,Reconquista,-29.15,-59.65,74.68,70,93,1.68,AR,2021-01-13 00:00:16
221,Half Moon Bay,37.4636,-122.4286,60.01,76,1,1.54,US,2021-01-12 23:57:17
222,Whitianga,-36.8333,175.7,69.01,76,72,12.88,NZ,2021-01-13 00:01:07
223,Margate,51.3813,1.3862,37.99,81,82,1.99,GB,2021-01-13 00:01:07
224,Praia Da Vitoria,38.7333,-27.0667,60.01,94,75,7.85,PT,2021-01-13 00:01:07
225,Mount Isa,-20.7333,139.5,89.6,48,24,12.66,AU,2021-01-13 00:01:07
226,Biggar,55.6167,-3.5167,37.0,86,0,4.61,GB,2021-01-13 00:01:08
227,Fengkou,30.0833,113.2667,41.04,66,0,11.5,CN,2021-01-12 23:57:18
228,Sorong,-0.8833,131.25,82.69,79,100,6.98,ID,2021-01-13 00:01:08
229,Yaan,7.3833,8.5667,76.87,18,0,2.8,NG,2021-01-13 00:01:09
230,Hay River,60.8156,-115.7999,24.8,80,42,4.61,CA,2021-01-13 00:01:09
231,Antofagasta,-23.65,-70.4,66.2,72,20,11.5,CL,2021-01-13 00:00:08
232,Khovu-Aksy,51.1333,93.6,3.29,89,100,2.26,RU,2021-01-13 00:01:09
233,Muroto,33.2833,134.15,32.0,86,20,6.91,JP,2021-01-13 00:00:36
234,Dvinskoy,62.1535,45.1175,-14.03,87,61,4.63,RU,2021-01-13 00:01:09
235,Falun,60.6036,15.626,23.0,93,90,4.61,SE,2021-01-13 00:01:10
236,Genhe,50.7833,121.5167,-10.44,88,100,0.92,CN,2021-01-13 00:01:10
237,Bethel,41.3712,-73.414,32.0,74,1,2.04,US,2021-01-13 00:01:10
238,Nemuro,43.3236,145.575,32.0,100,75,5.75,JP,2021-01-13 00:01:11
239,Karratha,-20.7377,116.8463,98.17,26,1,11.25,AU,2021-01-13 00:01:11
240,Olga,43.7444,135.2892,17.89,95,100,3.29,RU,2021-01-13 00:01:11
241,Jumla,29.2747,82.1838,37.44,40,15,3.71,NP,2021-01-13 00:01:11
242,Eenhana,-17.4667,16.3333,80.6,41,100,2.3,NA,2021-01-13 00:01:11
243,Peniche,39.3558,-9.3811,43.0,65,0,5.99,PT,2021-01-13 00:01:11
244,Bambous Virieux,-20.3428,57.7575,79.0,94,75,14.97,MU,2021-01-13 00:01:11
245,Florianopolis,-27.6146,-48.5012,82.4,61,0,6.91,BR,2021-01-13 00:01:11
246,Anupgarh,29.1911,73.2086,48.7,39,0,2.35,IN,2021-01-13 00:01:11
247,Henties Bay,-22.116,14.2845,70.0,87,100,3.6,NA,2021-01-13 00:01:12
248,Barcelos,41.5388,-8.6151,39.2,93,19,6.91,PT,2021-01-13 00:01:12
249,Saint-Philippe,-21.3585,55.7679,77.0,94,75,2.3,RE,2021-01-13 00:01:12
250,Esperance,-33.8667,121.9,62.6,77,75,14.97,AU,2021-01-13 00:01:12
251,Luderitz,-26.6481,15.1594,67.5,76,21,17.49,NA,2021-01-13 00:01:12
252,Abha,18.2164,42.5053,44.6,70,0,2.8,SA,2021-01-13 00:01:12
253,Stepnogorsk,52.3544,71.8869,-8.34,90,100,12.33,KZ,2021-01-13 00:01:13
254,Sfantu Gheorghe,45.8667,25.7833,30.99,94,98,1.99,RO,2021-01-13 00:01:13
255,La Palma,33.8464,-118.0467,71.6,39,75,8.05,US,2021-01-12 23:58:26
256,Hirado,33.3597,129.5531,37.4,93,40,8.05,JP,2021-01-13 00:01:13
257,Ostrovnoy,68.0531,39.5131,4.68,92,0,18.37,RU,2021-01-13 00:01:13
258,Tczew,54.0924,18.7779,28.99,100,69,8.86,PL,2021-01-13 00:01:13
259,Puerto Leguizamo,-0.1934,-74.7819,73.67,90,83,0.56,CO,2021-01-13 00:01:13
260,Qaqortoq,60.7167,-46.0333,37.4,60,75,3.44,GL,2021-01-13 00:01:14
261,State College,40.7934,-77.86,34.0,60,90,5.75,US,2021-01-12 23:58:28
262,Auki,-8.7676,160.7034,80.71,84,100,2.93,SB,2021-01-13 00:01:14
263,Adre,13.4667,22.2,60.73,29,0,10.09,TD,2021-01-13 00:01:14
264,Viedma,-40.8135,-62.9967,64.0,40,0,7.94,AR,2021-01-13 00:01:15
265,Olinda,-8.0089,-34.8553,78.8,73,40,8.05,BR,2021-01-13 00:01:15
266,Pontefract,53.6911,-1.3127,32.0,81,91,3.42,GB,2021-01-13 00:01:15
267,Oranjemund,-28.55,16.4333,64.31,91,38,3.04,NA,2021-01-13 00:01:15
268,Cayenne,4.9333,-52.3333,77.0,94,75,4.61,GF,2021-01-13 00:01:15
269,Mareeba,-17.0,145.4333,79.0,89,95,1.99,AU,2021-01-13 00:01:15
270,Nyzhnya Duvanka,49.5846,38.1743,21.87,95,100,15.52,UA,2021-01-13 00:01:15
271,Mahebourg,-20.4081,57.7,77.0,94,75,14.97,MU,2021-01-13 00:01:15
272,Ponta Do Sol,32.6667,-17.1,59.0,58,75,5.75,PT,2021-01-13 00:01:15
273,Linxi,39.7,118.4333,25.68,77,0,8.3,CN,2021-01-13 00:01:16
274,Makakilo City,21.3469,-158.0858,82.4,65,1,9.22,US,2021-01-13 00:01:16
275,Tecoanapa,16.5167,-98.75,80.13,72,30,7.34,MX,2021-01-13 00:01:16
276,Mahibadhoo,3.7833,72.9667,82.24,75,100,18.45,MV,2021-01-13 00:01:16
277,Koroni,36.8,21.95,52.0,100,1,4.61,GR,2021-01-13 00:01:17
278,Flinders,-34.5833,150.8552,82.99,64,38,1.99,AU,2021-01-13 00:01:17
279,Vao,-22.6667,167.4833,78.22,85,88,20.58,NC,2021-01-13 00:01:17
280,Fredericton,45.9454,-66.6656,26.6,86,1,4.61,CA,2021-01-13 00:01:17
281,Morondava,-20.2833,44.2833,80.64,81,81,4.76,MG,2021-01-13 00:01:18
282,Merauke,-8.4667,140.3333,79.57,88,100,9.71,ID,2021-01-13 00:01:18
283,Boddam,57.4667,-1.7833,35.01,86,40,8.05,GB,2021-01-13 00:01:18
284,Saldanha,-33.0117,17.9442,73.4,68,0,4.61,ZA,2021-01-13 00:01:18
285,Areka,7.0667,37.7,60.91,71,70,6.31,ET,2021-01-13 00:01:18
286,Gangarampur,25.4,88.5167,51.01,49,3,5.84,IN,2021-01-13 00:01:19
287,Ochakiv,46.6128,31.5498,30.0,100,90,13.42,UA,2021-01-13 00:01:19
288,Mujiayingzi,42.1167,118.7833,4.24,86,1,4.79,CN,2021-01-13 00:01:19
289,West Bay,19.3667,-81.4167,80.6,78,40,10.36,KY,2021-01-13 00:01:19
290,Lagoa,39.05,-27.9833,60.19,88,83,11.21,PT,2021-01-13 00:01:19
291,Sayyan,15.1718,44.3244,36.03,79,28,4.12,YE,2021-01-13 00:01:19
